Date,Close,High,Low,Open,Volume,Daily Return,Cumulative Return,MA20,MA50,Volatility20
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
2018-01-26,40.16624450683594,40.2809998043608,39.82666702550764,40.2809998043608,156572000,0.002337697028106156,-0.004353884454692425,,,
2018-01-29,39.33486557006836,39.850086936789836,39.126434961888506,39.850086936789836,202561600,-0.02069844833579315,-0.024962214138040117,,,
2018-01-30,39.10301208496094,39.196687392224455,38.5713956038565,38.76577526123802,184192800,-0.0058943505144161135,-0.030709428612710754,40.82760219573974,,
2018-01-31,39.21074676513672,39.44728286310411,38.99295002083354,39.07959987736474,129915600,0.0027551504201697163,-0.028038887287686554,40.77104511260986,,0.009461554532004566
2018-02-01,39.2927131652832,39.48943348596959,39.05383644817289,39.149855976180945,188923200,0.002090406506089826,-0.026007093454006425,40.718937683105466,,0.009490229968804042
2018-02-02,37.58778762817383,39.06319682921009,37.49411232827588,38.87584265593056,346375200,-0.04339037444265237,-0.0682690103735244,40.57221660614014,,0.013249570575941578
2018-02-05,36.648681640625,38.37935916282286,36.53392635472329,37.25992247449914,290954000,-0.02498433791418264,-0.09154769226346804,40.355471801757815,,0.01356697746724726
2018-02-06,38.180301666259766,38.34189463418348,36.06554928926782,36.2599289772424,272975200,0.04179195422781512,-0.053581695000389895,40.22291889190674,,0.017207186089549357
2018-02-07,37.362979888916016,38.266960904617264,37.25291296662667,38.19436197623084,206434400,-0.02140689679427088,-0.07384157397972535,40.0497350692749,,0.01765836557385664
2018-02-08,36.33485794067383,37.70488146039845,36.30675606695096,37.53860370274349,217562000,-0.02751712928944372,-0.09932679513103293,39.82561283111572,,0.018369249212504418
2018-02-09,36.77930450439453,37.127320694241014,35.32844946869345,36.93450222253522,282690400,0.012231960957336918,-0.08830979565375618,39.612121200561525,,0.018638198367224836
2018-02-12,38.26072311401367,38.53819451209446,37.037957340347475,37.27075387708362,243278000,0.04027859225674413,-0.05158819764842615,39.45150604248047,,0.021012923635685854
2018-02-13,38.644004821777344,38.740415822437974,38.0114596737139,38.08200439585714,130196800,0.010017628433773407,-0.04208736061026275,39.32059326171875,,0.02123504531474381
2018-02-14,39.35649871826172,39.39647322333067,38.300692420481404,38.33831316239398,162579600,0.018437372103909277,-0.024425968834796308,39.191230392456056,,0.021332377373014997
2018-02-15,40.67802810668945,40.70154062338429,39.73979150085741,39.92555581137809,204588800,0.03357842875932793,0.008332274270134832,39.126070213317874,,0.022841913936426615
2018-02-16,40.54635238647461,41.10835656359358,40.391158258372265,40.5298939797605,160704400,-0.0032370231877879574,0.00506827931732734,39.063693618774415,,0.022834705897907686
2018-02-20,40.40995407104492,40.976654782310895,40.308839143672124,40.45698268440411,135722000,-0.0033640095200077047,0.0016872200574460372,39.01159267425537,,0.0227832920477541
2018-02-21,40.2265510559082,40.94374568045291,40.212439238762585,40.640407990824755,149886400,-0.0045385603461532975,-0.002858997838755206,38.94985427856445,,0.022794416602188096
2018-02-22,40.56279754638672,40.90375947481818,40.377033269700284,40.39819560728738,123967600,0.008358819775803994,0.005475924089375139,38.937948608398436,,0.022618360984511105
2018-02-23,41.268245697021484,41.303516266669185,40.807356587986256,40.83792680705018,135249600,0.017391506338487295,0.022962664996371895,38.99773254394531,,0.022531208934959173
2018-02-26,42.08419418334961,42.18295534096255,41.4351907527276,41.46811113859858,152648800,0.019771823893813156,0.04318850265862584,39.093630027771,,0.022891073026437402
2018-02-27,41.947811126708984,42.43926676848997,41.89372840137815,42.114766828451785,155712400,-0.003240719212691645,0.03980782163560104,39.224277305603025,,0.022281279219927813
2018-02-28,41.88432693481445,42.472193655045075,41.86786853243593,42.15239401571747,151128400,-0.0015134089286034103,0.03823416719430606,39.3633430480957,,0.022205919695090594
2018-03-01,41.15068435668945,42.274685619502065,40.60044178128176,41.98310233578918,195208000,-0.017515921391473843,0.0200485391357883,39.46033992767334,,0.02270710577444471
2018-03-02,41.435203552246094,41.45636589511752,40.55104962192992,40.63335240605755,153816000,0.006914081746258738,0.027101238120524895,39.567464447021486,,0.0227263242149807
2018-03-05,41.578636169433594,41.79497067660836,41.03779810746997,41.2000498848644,113605600,0.0034616124669604176,0.030656664571233394,39.76700687408447,,0.019948212933895773
2018-03-06,41.543357849121094,41.91488998332649,41.41638023801315,41.83494098418248,95154000,-0.0008484722819849244,0.02978218095910168,40.01174068450928,,0.018715101200950504
2018-03-07,41.15772247314453,41.350544470010895,40.97901229082367,41.136560133406576,126814000,-0.009282720414106382,0.020223000885829734,40.16061172485352,,0.017049683805422548
2018-03-08,41.60684585571289,41.64917052742678,41.16712279977182,41.26353019247109,95096400,0.010912250619830033,0.031355929959610895,40.37280502319336,,0.0160258399144814
2018-03-09,42.32170486450195,42.3264088034686,41.71267573229615,41.846711082439775,128740800,0.017181283370243827,0.049075948447828255,40.67214736938477,,0.014188252974962354
2018-03-12,42.73085021972656,42.88839804722147,42.37578006415326,42.39458863897228,128828400,0.009667506461153552,0.05921789695768842,40.96972465515137,,0.014157167719429868
2018-03-13,42.3193473815918,43.149414857195474,42.14769131351788,42.93543052183893,126774000,-0.009630111173046463,0.049017510853505364,41.17265586853027,,0.012385627053062271
2018-03-14,41.95957565307617,42.44868119552501,41.811432091203834,42.401652575454754,117473600,-0.008501353418132296,0.040099442251930295,41.33843441009522,40.43245666503906,0.012689205986848126
2018-03-15,42.00895309448242,42.382839043917734,41.87257117709006,41.97368252757985,90975200,0.0011767860050468926,0.04132341671942941,41.47105712890625,40.465797958374026,0.012249270241547944
2018-03-16,41.86082077026367,42.11948001357857,41.766759927922955,42.00896076636214,157618800,-0.0035262084224185752,0.03765149331693163,41.53019676208496,40.49631713867188,0.010038285647817918
2018-03-19,41.221214294433594,41.731482166558,40.835573877396754,41.696211599289306,133787200,-0.015279358217563432,0.02179684444555252,41.56393985748291,40.510297241210935,0.010677068484035877
2018-03-20,41.20711135864258,41.57393965755342,41.13656662699339,41.20711135864258,78597600,-0.000342128101571193,0.02144725903097089,41.60379772186279,40.51476791381836,0.010635152714320598
2018-03-21,40.27357482910156,41.171833324202176,40.271221065833835,41.16007527202482,148219600,-0.022654743289721502,-0.0016933664063654152,41.606148910522464,40.503612213134765,0.011837944473828863
2018-03-22,39.70452117919922,40.60512987021308,39.645734505015064,39.974938445224794,165963200,-0.014129702970672176,-0.015799142612695105,41.56323509216308,40.48116950988769,0.012080251231190726
2018-03-23,38.78510284423828,39.956132573821826,38.78510284423828,39.596358358178364,164115200,-0.023156514866690125,-0.038589804398593386,41.43907794952393,40.44052551269531,0.012232876627168411
2018-03-26,40.62628173828125,40.70388055191231,39.13780323256384,39.521093363757466,150164800,0.04747129075400869,0.007049578530669454,41.36618232727051,40.43206840515137,0.015952460767564233
2018-03-27,39.584590911865234,41.18593921489509,39.2506830596845,40.8402733112041,163690400,-0.025640811362622307,-0.018771989745243745,41.24802131652832,40.39429969787598,0.016832683822586382
2018-03-28,39.14722442626953,39.979645813435894,38.84388674020141,39.328288402944224,166674000,-0.01104890755520238,-0.029613487321123677,41.11116619110108,40.35199897766113,0.0169302227732493
2018-03-29,39.452911376953125,40.386444023671224,39.24598114149307,39.45996549061165,153594000,0.007808649403978185,-0.02203607925726525,41.02627754211426,40.302182083129885,0.016752297405021044
2018-04-02,39.19424057006836,39.72567427739345,38.67456850050801,39.18483628313078,150347200,-0.006556444071092571,-0.02844804500716136,40.91422939300537,40.246442260742185,0.016646671273169548
2018-04-03,39.596351623535156,39.681004576821195,38.77098802003664,39.41999160319373,121112000,0.010259442398123042,-0.0184804636881285,40.81511516571045,40.20249160766602,0.016846141710906055
2018-04-04,40.35353088378906,40.44758814151123,38.745128095581016,38.770994379662774,138422000,0.01912245015532843,0.000288594721476354,40.75562381744385,40.180522766113285,0.01751566224792381
2018-04-05,40.63334655761719,40.969604583911725,40.464040662906214,40.581614001563636,107732800,0.006934106327249223,0.0072247021952098756,40.72940502166748,40.163963317871094,0.017502390293462
2018-04-06,39.593994140625,40.558093254386755,39.551665877767405,40.20302310399896,140021200,-0.025578804234556718,-0.01853890128245106,40.62876243591309,40.13982498168945,0.01814084226881716
2018-04-09,39.986698150634766,40.70154255952048,39.93966952695415,39.946723641103546,116070800,0.00991827216559682,-0.008804502985424678,40.51201210021973,40.13810760498047,0.017799369550023418
2018-04-10,40.739173889160156,40.91553394928639,40.334721197559624,40.68038720245141,113634400,0.01881815136850573,0.009847963913176772,40.412428283691405,40.149566192626956,0.018245598867278758
2018-04-11,40.5486946105957,40.89671069695223,40.374684773390626,40.49931222839776,89726400,-0.004675580292391124,0.005126338674793063,40.323895645141604,40.1738427734375,0.018173282575919148
2018-04-12,40.94844436645508,41.15067066294944,40.68978157278076,40.77678828777325,91557200,0.009858511098774558,0.015035387840289127,40.273339080810544,40.210751419067385,0.018289815574492763
2018-04-13,41.087181091308594,41.34819406678015,40.88025443918927,41.09893914369185,100497200,0.0033880829174348648,0.018474411898422582,40.227250480651854,40.24828010559082,0.01831072769184048
2018-04-16,41.343502044677734,41.43050519134326,41.11070547758743,41.15773410854029,86313600,0.006238465296499962,0.024828129172424163,40.20138454437256,40.28929588317871,0.01836852566927405
2018-04-17,41.91254425048828,42.07714620383334,41.482225408708985,41.50103757309891,106421600,0.013763764017755697,0.038933621701111365,40.235951042175294,40.375791015625,0.018283313165474938
2018-04-18,41.8184928894043,42.04893926427621,41.59275404176173,41.81143877466886,83018000,-0.0022439907375197965,0.036602264277116214,40.26652011871338,40.47918724060059,0.018295547454375023
2018-04-19,40.63334655761719,41.24237559072981,40.60042616631525,40.85908535852946,139235200,-0.028340244946689408,0.0072247021952098756,40.28450870513916,40.528248138427735,0.0187199647374399
2018-04-20,38.968509674072266,40.26181646642475,38.90031512480177,40.11602666710039,261964400,-0.04097218232281752,-0.034043491943177795,40.24770812988281,40.56035873413086,0.020690863687462323
2018-04-23,38.855648040771484,39.2506928359251,38.585227140895526,39.22953049076783,146062000,-0.002896226574861105,-0.036841120851972,40.25123538970947,40.610774536132816,0.020020266569173394
2018-04-24,38.31480026245117,39.11194735682978,37.91034768951034,38.95674968831802,134768000,-0.0139194121213162,-0.05024772622913842,40.13566131591797,40.64148445129395,0.016861270967327747
2018-04-25,38.48175048828125,38.897961092108815,38.190170918548375,38.23954970914032,113528400,0.00435732992698612,-0.04610934222341356,40.08051929473877,40.645904998779294,0.01603542980123043
2018-04-26,38.615779876708984,38.97084999641171,38.41590380593058,38.59226377848112,111852000,0.003482933773206298,-0.04278700423549753,40.053947067260744,40.64534049987793,0.01589852621317085
2018-04-27,38.16901397705078,38.64165755124664,37.77161548089102,38.56405870986155,142623200,-0.01156951642785986,-0.05386149571495591,39.989752197265624,40.621590805053714,0.015951960207850408
2018-04-30,38.86033248901367,39.330625769670974,38.05613140965605,38.124325944661024,169709600,0.018112034866254234,-0.03672500213703955,39.97305679321289,40.585236892700195,0.01648760335847925
2018-05-01,39.76331329345703,39.786825813515165,38.86270089117531,39.130768018607526,214277600,0.023236569185264733,-0.014341796004761154,39.981404876708986,40.56957611083985,0.017166297257255277
2018-05-02,41.51985549926758,41.7973268894039,40.868498120583496,41.20475618707623,266157600,0.04417494570553249,0.029199601640941264,40.03972110748291,40.59177413940429,0.01937946024413511
2018-05-03,41.59510040283203,41.73854003605556,41.01899169459304,41.357603523058685,136272800,0.0018122631367485376,0.031064782139351488,40.087808799743655,40.61914512634277,0.019339122437295426
2018-05-04,43.227020263671875,43.32578145161109,41.89608901981912,41.91490118724384,224805200,0.0392334636780618,0.07151702481914435,40.269460105895995,40.67242958068848,0.020008183546128582
2018-05-07,43.53976058959961,44.12997747093147,43.4433495886489,43.544460939850644,169805600,0.007234834231462539,0.07926927286990071,40.44711322784424,40.71785987854004,0.019979541361794532
2018-05-08,43.749046325683594,43.78902083601134,43.18939600498701,43.49979138596113,113611200,0.004806772780785007,0.08445707503386934,40.59760684967041,40.751156921386716,0.019692984250836303
2018-05-09,44.05708694458008,44.066491234068835,43.55387313766317,43.86661868696047,92844800,0.007041081915325043,0.09209282613283665,40.77302646636963,40.793342437744144,0.01960308611513403
2018-05-10,44.68727111816406,44.76486994901451,44.12527072629571,44.146436653293755,111957200,0.014303809382056887,0.10771391374535244,40.95996780395508,40.849401321411136,0.0196939403581083
2018-05-11,44.51731872558594,44.86431758098543,44.248217939958764,44.729768989116714,104848800,-0.0038031499423790693,0.10350111163811926,41.13147468566895,40.916734008789064,0.01978195595436454
2018-05-14,44.413448333740234,44.739203197154275,44.34499442861878,44.61645441353766,83115200,-0.0023332580402243286,0.10092635879699308,41.28497200012207,40.97629890441895,0.019828329203673088
2018-05-15,44.00979995727539,44.15851476365606,43.69348924068128,44.0900572551773,94780800,-0.009088426852868259,0.09092067011467209,41.389834785461424,41.02492218017578,0.01988073626152381
2018-05-16,44.42054748535156,44.486645781448274,43.905952565906006,43.92247804040286,76732400,0.00933309236749369,0.10110233349446052,41.51993751525879,41.082465972900394,0.019899840950187448
2018-05-17,44.13964080810547,44.59286305014965,43.99092596550543,44.37805352236964,69176000,-0.006323800429040793,0.09413918208549044,41.6952522277832,41.14210433959961,0.01863117668509368
2018-05-18,43.9791145324707,44.33319468202338,43.93662664343136,44.186842706146265,73190800,-0.003636782554091056,0.09016003579633436,41.94578247070312,41.18954971313477,0.015454834705643199
2018-05-21,44.290714263916016,44.67784181531848,44.12075547531102,44.37805289626659,73603200,0.007085175196404947,0.09788401064207042,42.21753578186035,41.228929901123045,0.0153068402304106
2018-05-22,44.17976760864258,44.58577985875149,44.09006613886106,44.46775312562425,60962800,-0.00250496423725155,0.09513385045876177,42.51078414916992,41.257908248901366,0.01469921164877934
2018-05-23,44.463035583496094,44.49608292806732,43.84929506787003,43.988569364604146,80233600,0.006411712650070678,0.10215553402126876,42.809848403930665,41.30078201293945,0.014685121662021102
2018-05-24,44.413448333740234,44.57632576544726,43.95550773688488,44.55980389947556,92936000,-0.0011152466111482573,0.1009263587969933,43.099731826782225,41.349859466552736,0.014784515804967297
2018-05-25,44.51496505737305,44.76754040439707,44.29543345111309,44.43234489979227,69844000,0.002285720371675959,0.1034427686030106,43.41702938079834,41.399979705810544,0.01417469093625971
2018-05-29,44.35444259643555,44.555089473229884,44.11130782679905,44.2836294416986,90056400,-0.0036060336278060934,0.09946371687306876,43.691734886169435,41.44985214233398,0.014176089176780754
2018-05-30,44.260005950927734,44.37803263346354,44.09004723992509,44.31193797939457,74762000,-0.0021291361130846287,0.09712280896844816,43.916569519042966,41.51062797546387,0.013749607907789549
2018-05-31,44.111297607421875,44.43233037478441,43.938979634333535,44.193917737993985,109931200,-0.0033598807842623035,0.0934366071246191,44.046141624450684,41.56871170043945,0.010407140030539308
2018-06-01,44.906803131103516,44.91152160606056,44.319028828916046,44.37568294540412,93770000,0.018034054014040013,0.11315570195843305,44.21172676086426,41.66137626647949,0.010922322184440062
2018-06-04,45.28213119506836,45.657455294973495,45.16882655397974,45.23728046579235,105064800,0.008357933270580098,0.12245938303516746,44.31448230743408,41.77292846679688,0.007218381349333735
2018-06-05,45.6314811706543,45.780195961976794,45.40723116598109,45.5748306611135,86264000,0.007714963195548208,0.13111911586378144,44.419068336486816,41.9098560333252,0.007236259454491771
2018-06-06,45.789642333984375,45.81324911722004,45.303372855200706,45.707025796438366,83734400,0.0034660536820749765,0.1350396354401866,44.521098136901855,42.01312324523926,0.0072187221320606345
2018-06-07,45.66689682006836,45.84157404796199,45.402514536898195,45.827411418877574,85388800,-0.0026806392812750435,0.13199700360762145,44.60158863067627,42.13476936340332,0.007210451369213652
2018-06-08,45.251441955566406,45.32225870517114,44.7958605631141,45.12633392541683,106627200,-0.009097505927299632,0.12169865415761572,44.62979717254639,42.25685371398926,0.006972929348905095
2018-06-11,45.14049530029297,45.315176130877504,44.89972340097438,45.16882416048117,73234000,-0.002451781655541052,0.11894849397430707,44.66095600128174,42.370605392456056,0.006933940136101871
2018-06-12,45.38834762573242,45.46624568023694,45.12160613017656,45.17826024305868,67644400,0.00549068688304466,0.12509228979297426,44.709700965881346,42.494487533569334,0.00697332387796492
2018-06-13,45.01538848876953,45.52998684038837,44.95401589350231,45.421400677496116,86553600,-0.008217067958460889,0.11584732998820502,44.75998039245606,42.602868270874026,0.006908679840064565
2018-06-14,45.03898620605469,45.22074831953098,44.90207481165983,45.216026243341155,86440400,0.0005242144537094262,0.11643227328671801,44.790902328491214,42.696577377319336,0.006635097636342034
2018-06-15,44.57633590698242,44.887928212771115,44.439424463701634,44.857240109412814,246876800,-0.010272218316718429,0.1049640372396865,44.81273708343506,42.77543716430664,0.006908575855305012
2018-06-18,44.55271530151367,44.6660199130035,44.18919108689619,44.34970925490471,73939600,-0.0005298911404032491,0.10437852658588898,44.841417121887204,42.87461158752441,0.006844944650032984
2018-06-19,43.832759857177734,43.98383390094082,43.30399890306228,43.70292975662603,134314000,-0.016159631112572792,0.0865321769876144,44.81851940155029,42.95153282165527,0.007627141040567079
2018-06-20,44.02396011352539,44.18919677695168,43.84219798281191,43.98855354346587,82514800,0.004362040103581322,0.09127167391746593,44.810729026794434,43.017228546142576,0.00768608893799816
2018-06-21,43.77845764160156,44.46065170654181,43.65570888612187,44.200991570313306,102847600,-0.005576564927161187,0.08518612657469338,44.776500129699706,43.08182380676269,0.007614677227230346
2018-06-22,43.6510009765625,43.941345694470854,43.599068932463176,43.93426437953818,108801600,-0.0029114014496012253,0.08202671411269669,44.73837776184082,43.13587493896485,0.007629813461466205
2018-06-25,43.00185012817383,43.65099701866678,42.66193263466796,43.292194819756226,126652400,-0.014871385165651119,0.06593547808760292,44.66272201538086,43.17416831970215,0.008203124203128145
2018-06-26,43.53533172607422,44.0310453625436,43.08919089400755,43.19541781745774,98276800,0.01240601500424443,0.07915948962231423,44.62176647186279,43.21800491333008,0.008768730627593261
2018-06-27,43.471595764160156,44.20808123235867,43.44090766902219,43.7241710335686,101141200,-0.0014640054270194103,0.07757959427288763,44.582345962524414,43.249185943603514,0.008765064418338495
2018-06-28,43.787906646728516,43.95550614918332,43.38661657843012,43.45743332033904,69460800,0.0072762657318676816,0.08542034974805524,44.566176414489746,43.28857421875,0.008926695828414231
2018-06-29,43.69585418701172,44.186845794265814,43.176537318418475,43.97439552855281,90950800,-0.0021022347667691843,0.08313854135225607,44.505628967285155,43.34982437133789,0.007812477097472861
2018-07-02,44.184478759765625,44.21280762030508,43.296919170467575,43.39134270245,70925200,0.011182401210482418,0.09525063108819376,44.45074634552002,43.45414375305176,0.008019728562474904
2018-07-03,43.41494369506836,44.36623867025453,43.325242244680126,44.32846925936588,55819200,-0.017416411515937202,0.07617529538407175,44.33991947174072,43.5453296661377,0.00850431146098385
2018-07-05,43.764305114746094,44.00272138770652,43.49992642192377,43.7312577781433,66416800,0.00804703150444075,0.08483531189032822,44.23865261077881,43.654319763183594,0.00873077253723191
2018-07-06,44.37096405029297,44.47954661231971,43.71709503292668,43.769027076292346,69940800,0.013861957454968543,0.09987325282939952,44.17385597229004,43.772104034423826,0.009439944210324892
2018-07-09,44.9870719909668,45.01067517748654,44.68492382914852,44.73213380407821,79026400,0.013885385496143154,0.11514541694183267,44.16063747406006,43.89952987670898,0.009843336224192673
2018-07-10,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400,-0.001206977882219351,0.11379946108812566,44.150251388549805,44.034805068969725,0.00983258997632974
2018-07-11,44.3497200012207,44.79822008171447,44.28598456598775,44.49607197660276,75326000,-0.012976131724835471,0.0993466525659954,44.09832000732422,44.14459281921387,0.010134049704467527
2018-07-12,45.093292236328125,45.18299370385362,44.68727999643058,44.739212045851666,72164400,0.01676610889734942,0.11777841825885349,44.10221519470215,44.25119239807129,0.010733650476773063
2018-07-13,45.16409683227539,45.28448276793751,45.062591998690905,45.10508348308806,50055600,0.0015701802293828226,0.1195335318320343,44.10847072601318,44.32407722473145,0.010738161955701642
2018-07-16,45.06496047973633,45.475691136292276,44.94929300416823,45.20895321385602,60172400,-0.002195025683945917,0.1170761269756242,44.132901954650876,44.393474426269535,0.010472434077631054
2018-07-17,45.19242858886719,45.29157059753824,44.66130836977185,44.79113847703972,62138000,0.0028285414604585224,0.12023582311526315,44.16488761901856,44.432782592773435,0.010480329897712174
2018-07-18,44.9445686340332,45.27504557512844,44.83362324118064,45.270323498314276,65573600,-0.005484546030682713,0.1140918381781677,44.22047805786133,44.46087875366211,0.009824293794450203
2018-07-19,45.29393768310547,45.45209306427996,44.7769800450885,44.7769800450885,81147200,0.007773331899501468,0.1227520438028522,44.28397693634033,44.491776580810544,0.009909513536462062
2018-07-20,45.1900634765625,45.423754037375545,44.8902746500053,45.2703207681167,82704800,-0.0022933357499124174,0.12017719640251179,44.35455722808838,44.514436111450195,0.009813371120474248
2018-07-23,45.230194091796875,45.312814226157805,44.746283880302556,45.01066254723482,63957600,0.0008880406918478911,0.12117195933499736,44.433516883850096,44.52529457092285,0.009757368079056639
2018-07-24,45.55830383300781,45.71409993336676,45.33405383503658,45.42847374937536,74791600,0.00725421917370106,0.12930518645942124,44.5613395690918,44.54611427307129,0.008988891649594174
2018-07-25,45.9879264831543,45.99500779721355,45.423755382579955,45.57247018160259,66839600,0.009430172196955633,0.13995472883064863,44.6839693069458,44.57760383605957,0.008847295530626744
2018-07-26,45.84393310546875,46.25702656183616,45.70229962253,45.93835302616852,76304000,-0.0031311126353629204,0.13638540217546535,44.80258617401123,44.614286499023436,0.008897110697222786
2018-07-27,45.08149337768555,46.0752801304195,44.87376876099616,46.028070153985105,96096000,-0.016631202345338325,0.11748594660959655,44.86726551055908,44.627505416870115,0.009808930074216371
2018-07-30,44.82890319824219,45.36946391315494,44.63061920165413,45.298647170976594,84118000,-0.005602968325099544,0.11122470824699904,44.92391796112061,44.64129066467285,0.009907381678141768
2018-07-31,44.91860580444336,45.35530609259082,44.69435576534987,44.92096864396287,157492000,0.0020009993508984802,0.11344826816690357,44.960624313354494,44.66008049011231,0.009635699317490752
2018-08-01,47.56475830078125,47.62613088577967,46.57569401589206,47.00531291654773,271742800,0.05890994274973993,0.17904144189941285,45.168115043640135,44.72556137084961,0.015402129214979295
2018-08-02,48.95512771606445,49.18882194191955,47.29331291565383,47.34760420380157,249616000,0.029231083368300492,0.21350610058225583,45.427656173706055,44.821068572998044,0.016345072120114917
2018-08-03,49.09675216674805,49.27379223190768,48.50425577680465,48.87013929851241,133789600,0.0028929441570453296,0.21701670596547418,45.66394557952881,44.91374290466309,0.016242044410727897
2018-08-06,49.35169982910156,49.39418772404298,48.87959289745002,49.09912089176076,101701600,0.005192760235700256,0.22333638192239458,45.88217697143555,45.012507934570316,0.016113060462964342
2018-08-07,48.8890266418457,49.4531942025148,48.806406499558236,49.41070631349122,102349600,-0.009375020290244063,0.21186757852007831,46.07998962402344,45.09998916625977,0.016373688240271092
2018-08-08,48.922080993652344,49.054270358756185,48.27765603782609,48.638817553874105,90102000,0.0006761098364422846,0.2126869341103812,46.30860767364502,45.191341934204104,0.01589069942766775
2018-08-09,49.30683898925781,49.519285624205786,48.91026737496181,49.46027226984365,93970400,0.007864710326925595,0.22222436556440694,46.5192850112915,45.2922785949707,0.01566793562169122
2018-08-10,49.159969329833984,49.531874656101,48.956251294479095,49.119699947958416,98444800,-0.0029786873876831432,0.21858374126178126,46.719078636169435,45.393252029418946,0.015746897696103792
2018-08-13,49.47739791870117,49.9701114758063,49.200247220552406,49.5816262731206,103563600,0.006457054249514149,0.22645220258668441,46.939700508117674,45.4846639251709,0.01567595076613926
2018-08-14,49.68584442138672,49.877717664190016,49.33289004179024,49.7829666057384,82992000,0.004212964130168251,0.23161920172354789,47.16437129974365,45.57273818969727,0.015669865096731947
2018-08-15,49.80192947387695,49.92037013258283,49.34948529013519,49.56030951805078,115230400,0.002336380790989745,0.2344967331682688,47.40723934173584,45.656147155761715,0.015494618838137974
2018-08-16,50.531524658203125,50.64759419111368,50.0932927726419,50.15961925273996,114001600,0.01464993810548787,0.25258203390061085,47.66911869049072,45.750984802246094,0.015629145782016768
2018-08-17,51.54063415527344,51.6282790804215,50.49361923351846,50.559945708958374,141708000,0.019969900055380574,0.2775959719287713,47.98664722442627,45.8684595489502,0.01582897720174075
2018-08-20,51.03844451904297,51.919639595681524,50.95553462143338,51.66381098233199,121150800,-0.00974356727388237,0.2651476296274422,48.27705974578858,45.984199600219725,0.016208831659974835
2018-08-21,50.9389533996582,51.44825036575132,50.699704586767986,51.355866802900465,104639200,-0.0019493368248643117,0.26268143076411965,48.5460922241211,46.10016876220703,0.016307102822514206
2018-08-22,50.941322326660156,51.25163623938956,50.65469437430576,50.71628582322843,76072400,4.650521543636543e-05,0.2627401520360848,48.793762016296384,46.21122825622559,0.016329732667937753
2018-08-23,51.04555130004883,51.41508554003786,50.83472709315654,50.84656826622869,75532800,0.0020460594391387144,0.2653237934433377,49.05384292602539,46.331831512451174,0.016230591684435063
2018-08-24,51.20426940917969,51.3795592809375,50.95554328856623,51.308497773209886,73905600,0.003109342637870771,0.2692581186650034,49.3599817276001,46.455137176513674,0.015391800469378679
2018-08-27,51.625911712646484,51.815417477798526,51.24453267054216,51.43877345929468,82100400,0.00823451458895752,0.2797098431603031,49.699832153320315,46.596128692626955,0.015127995995852598
2018-08-28,52.042823791503906,52.24180322712333,51.85805665635416,51.87937510705867,91107200,0.008075636149110332,0.2900443142301008,50.05604305267334,46.74593086242676,0.01507925014484205
